id,Hue,Sat,Lum,sdHue,sdSat,sdBright,Entropy,ED
p1s00001.jpg,1.449011046,0.159335476,0.616732971,1.931827673,0.08773385,0.268460138,7.633971496,0.09608724
p1s00002.jpg,0.997311166,0.320123328,0.540615107,1.099389133,0.222381571,0.205562802,7.560053957,0.109095052
p1s00003.jpg,-2.417348924,0.137197077,0.449900786,1.476389889,0.129007017,0.169042756,7.346350011,0.123046875
p1s00004.jpg,0.269994364,0.24930593,0.587992622,1.492315838,0.23856338,0.257317894,7.499752397,0.114584961
p1s00005.jpg,0.712664992,0.171798224,0.646293224,2.331844645,0.157754139,0.218314967,7.363646837,0.083636068
p1s00006.jpg,0.773912329,0.316281811,0.501803871,0.920235534,0.234822655,0.205128354,7.58342212,0.130296224
p1s00007.jpg,0.297302129,0.270029074,0.597068449,1.734460609,0.208074803,0.171498299,7.060397734,0.109635417
p1s00008.jpg,-0.150243524,0.17022116,0.493033854,2.082281254,0.142181104,0.195710579,7.399180072,0.110213216
p1s00009.jpg,-2.581409751,0.195061017,0.576139387,1.406447965,0.196766645,0.245291282,7.746944631,0.091818034
p1s00010.jpg,-2.8282693,0.137212913,0.50623463,0.88510404,0.104716576,0.218059028,7.066818503,0.095875651
p1s00011.jpg,2.143476119,0.160384289,0.565639668,1.817446783,0.18168241,0.192087309,7.358081479,0.098842773
p1s00012.jpg,-2.519683879,0.166019697,0.536729856,1.079904811,0.131076605,0.277510312,7.282620618,0.091197917
p1s00013.jpg,-2.48374496,0.121537968,0.575715214,1.343496539,0.113289636,0.202311663,7.323857119,0.123269857
p1s00014.jpg,1.904296909,0.142559348,0.472021701,1.775395102,0.151638268,0.173489987,7.441070512,0.129199219
p1s00015.jpg,-2.165428833,0.100541193,0.558617277,1.915424078,0.109726826,0.170966804,7.010621192,0.10847819
p1s00016.jpg,0.661248371,0.098771373,0.559142821,2.306480568,0.122669386,0.175247683,7.133878607,0.087311198
p1s00017.jpg,0.665964941,0.177102658,0.581334278,1.574729042,0.158561911,0.187159695,7.261793558,0.094295247
p1s00018.jpg,0.23288209,0.227660453,0.569442045,2.079280419,0.180181108,0.211981149,7.635437548,0.109231771
p1s00019.jpg,-0.125209087,0.176801546,0.730216056,2.438752331,0.191340728,0.224013975,7.405999189,0.09141276
p1s00020.jpg,1.339857125,0.272679314,0.571169718,1.730564242,0.221233119,0.251595516,7.756409994,0.120729167
p1s00021.jpg,1.648467295,0.188671607,0.593287148,1.980381844,0.096017832,0.168076554,7.176992648,0.099285482
p1s00022.jpg,2.11475329,0.190734517,0.547207784,1.776720083,0.141774138,0.239135804,7.685395258,0.098841146
p1s00023.jpg,1.507849152,0.212324716,0.550877502,1.619510389,0.124260171,0.183174535,7.316309632,0.103691406
p1s00024.jpg,1.680457995,0.196002307,0.540161943,1.454597424,0.134258081,0.277071408,7.460506931,0.098209635
p1s00025.jpg,-0.551007815,0.192271876,0.648218227,2.35959218,0.160205334,0.257768449,7.546449147,0.103426107
p1s00026.jpg,0.564371545,0.333705449,0.586816828,0.881137233,0.192722608,0.198667647,7.564816836,0.119570313
p1s00027.jpg,-1.218506992,0.208170297,0.596073312,2.17766739,0.168226269,0.270092676,7.610305797,0.099811198
p1s00028.jpg,0.844961581,0.285366591,0.580302466,1.257150464,0.233382078,0.219835386,7.7374453,0.104772135
p1s00029.jpg,0.719310338,0.249505994,0.490630604,0.992392624,0.172024264,0.225606134,7.725614485,0.138787435
p1s00030.jpg,-2.979270292,0.196121585,0.440930683,1.697155165,0.133873223,0.175692552,6.942217754,0.106414388
p1s00031.jpg,0.463738321,0.23917669,0.519085299,1.197303942,0.172860753,0.222068404,7.727764743,0.133722331
p1s00032.jpg,-2.605630914,0.202546324,0.532812309,1.457203633,0.165186498,0.221076255,7.447364377,0.105174154
p1s00033.jpg,1.470498581,0.150720466,0.617402791,1.62307846,0.136658422,0.230611696,7.506447033,0.107719727
p1s00034.jpg,0.355623543,0.147899057,0.55240459,1.263537109,0.142479548,0.251138885,7.410489443,0.105540365
p1s00035.jpg,1.335518332,0.130982426,0.593357601,1.585718372,0.154040832,0.252330993,7.593369527,0.118121745
p1s00036.jpg,0.842331088,0.168571892,0.420943372,0.928764755,0.159450697,0.175197258,7.366437152,0.103370768
p1s00037.jpg,0.687843293,0.225482048,0.520127477,1.210765016,0.160034831,0.195008617,7.304409995,0.094171549
p1s00038.jpg,1.039033926,0.296507446,0.406634268,0.72518398,0.18505382,0.175167125,7.353977463,0.123496094
p1s00039.jpg,-3.040854075,0.220229733,0.531132238,1.402933805,0.125304603,0.214709023,7.495191885,0.104596354
p1s00040.jpg,1.672938623,0.257762391,0.570639055,1.675980692,0.172741661,0.222549501,7.537772138,0.125110677
p1s00041.jpg,0.8775373,0.258798726,0.586226601,0.537075436,0.1675601,0.235377568,7.668623109,0.131251628
p1s00042.jpg,1.270874331,0.42167531,0.483626953,0.739678305,0.286102802,0.221813749,7.518666969,0.129516602
p1s00043.jpg,2.450985115,0.171244767,0.491849839,1.598365895,0.110814627,0.182045822,7.152546777,0.107267253
p1s00044.jpg,1.878481107,0.258507111,0.510298343,1.411446978,0.216930599,0.233444629,7.360157232,0.103769531
p1s00045.jpg,0.410918172,0.282018065,0.45628785,1.002814698,0.19335949,0.214833047,7.406238939,0.134389648
p1s00046.jpg,0.652814586,0.243400776,0.426774344,0.836056144,0.198248772,0.16473815,7.260590036,0.10714681
p1s00047.jpg,2.586135656,0.222005307,0.583842256,1.475183748,0.150038149,0.233257944,7.672521626,0.099389648
p1s00048.jpg,2.46073337,0.169565017,0.40783955,1.6280257,0.117234726,0.162801079,6.903588379,0.097333984
p1s00049.jpg,0.791068319,0.208668468,0.399514106,1.057886163,0.125156754,0.17283517,7.191430988,0.117721354
p1s00050.jpg,0.4892086,0.21365329,0.473536318,0.825977368,0.143302113,0.188678544,7.526353362,0.118769531
p1s00051.jpg,0.477683992,0.127609009,0.474814198,0.618099203,0.090761144,0.129107352,6.89608028,0.106376953
p1s00052.jpg,0.439028464,0.150167755,0.424775046,0.620855022,0.116806899,0.155620937,7.244261378,0.105338542
p1s00053.jpg,0.668894804,0.211345171,0.476901042,1.947431153,0.168122514,0.203883702,7.275352935,0.11972168
p1s00054.jpg,0.549813992,0.249128313,0.608101039,0.750513212,0.225696776,0.248186988,7.675247146,0.110999349
p1s00055.jpg,-2.960385907,0.235283133,0.460616409,0.886246287,0.134852721,0.228549779,7.35043365,0.127718099
p1s00056.jpg,-2.794075565,0.334163686,0.566055951,0.748096095,0.160569207,0.242526712,7.4838197,0.104573568
p1s00057.jpg,1.808357559,0.275369967,0.40547909,1.239792296,0.188149753,0.165941031,7.126416376,0.118982747
p1s00058.jpg,1.646083059,0.238332211,0.4830499,1.279495718,0.17027486,0.215402588,7.506354483,0.141469727
p1s00059.jpg,2.224638869,0.299658697,0.382032335,1.379086756,0.18371485,0.185292694,7.263847824,0.127740885
p1s00060.jpg,1.23370531,0.249717703,0.592673828,1.515329299,0.146821758,0.232091012,7.447539974,0.119274089
p1s00061.jpg,0.642032491,0.281263265,0.489904782,0.853491871,0.228711792,0.235157067,7.61879514,0.115789388
p1s00062.jpg,0.57964113,0.308093306,0.478449206,1.021489009,0.254751282,0.234956838,7.505570992,0.107203776
p1s00063.jpg,1.253474066,0.333743783,0.461769774,0.731521255,0.212544986,0.212944635,7.567447212,0.135291341
p1s00064.jpg,1.202477453,0.296849708,0.519480762,0.803190978,0.187939888,0.248683166,7.740901836,0.150662435
p1s00065.jpg,0.884369296,0.144160248,0.639193985,2.367615116,0.116751662,0.197808412,7.537058532,0.094970703
p1s00066.jpg,-2.072415568,0.128434887,0.499521089,1.481131395,0.12364806,0.202293901,7.264528831,0.093286133
p1s00067.jpg,1.103557982,0.24602664,0.623201529,2.724843292,0.204286992,0.178926863,7.226906156,0.080628255
p1s00068.jpg,1.592779569,0.201051402,0.623119447,2.061388703,0.162066704,0.237069498,7.552543528,0.105068359
p1s00069.jpg,1.108402048,0.174122612,0.343077857,1.132496552,0.147250399,0.177826084,7.076851999,0.105779622
p1s00070.jpg,0.860224877,0.245046804,0.419430785,0.756501218,0.185657175,0.206747921,7.546453056,0.12367513
p1s00071.jpg,1.324021511,0.117108245,0.499617188,1.052635038,0.103601499,0.226148623,7.384683719,0.118221029
p1s00072.jpg,0.924925817,0.242531941,0.410986813,0.777996807,0.14833725,0.148582241,7.138165355,0.129594727
p1s00073.jpg,0.626056292,0.352410704,0.457886629,0.280435526,0.194766445,0.139851931,6.915183975,0.133216146
p1s00074.jpg,0.697408295,0.203272928,0.590801024,0.697313398,0.19067819,0.23626213,7.502596465,0.096376953
p1s00075.jpg,1.17179234,0.187110098,0.58326491,1.717808735,0.167237846,0.239536994,7.458507173,0.089326172
p1s00076.jpg,1.299332014,0.184487128,0.556649829,1.219320393,0.123798169,0.213688833,7.525649211,0.090017904
p1s00077.jpg,1.203533526,0.287197905,0.606711882,2.705385966,0.215723006,0.233476421,7.657050452,0.093582357
p1s00078.jpg,1.509459362,0.280437843,0.461508157,1.453330057,0.181582251,0.227926411,7.431355576,0.127348633
p1s00079.jpg,2.119655667,0.13633053,0.523945223,1.573259471,0.195298685,0.173653068,7.250153321,0.090463867
p1s00080.jpg,0.972992393,0.157187667,0.461373596,1.180095178,0.164353996,0.176708452,7.162122374,0.088528646
p1s00081.jpg,0.675927207,0.114752499,0.606574168,0.945450345,0.122550344,0.231053629,7.140453808,0.094459635
p1s00082.jpg,1.051242615,0.164938905,0.56101311,1.106700285,0.132380791,0.190391514,7.484869486,0.099112956
p1s00083.jpg,0.791451702,0.209357499,0.522816993,0.572502363,0.128949315,0.14611115,7.118458525,0.107903646
p1s00084.jpg,1.196767927,0.137811346,0.507944202,1.159209966,0.129254685,0.188612533,7.397784463,0.093748372
p1s00085.jpg,1.178076096,0.21057356,0.500108673,1.340645774,0.178499537,0.201905571,7.580844134,0.107784831
p1s00086.jpg,1.035852779,0.261532105,0.382197661,0.878185003,0.20071745,0.152334125,7.157647274,0.125589193
p1s00087.jpg,0.75513546,0.195490141,0.527198159,1.14356135,0.141145111,0.1821568,7.392439298,0.099903971
p1s00088.jpg,1.464551902,0.196818896,0.370542599,1.350672106,0.157509529,0.150805568,7.185448876,0.118434245
p1s00089.jpg,0.486467433,0.236567542,0.424982192,0.7367511,0.154250529,0.163223033,7.342112788,0.114049479
p1s00090.jpg,0.476513672,0.271788854,0.475623455,1.009834402,0.247965314,0.209886364,7.325104621,0.104609375
p1s00091.jpg,1.099781963,0.221538448,0.50282847,1.563845536,0.137044847,0.201363703,7.413434853,0.096263021
p1s00092.jpg,0.609178268,0.234693182,0.424350528,1.11558385,0.188231459,0.1859112,7.380666436,0.11499349
p1s00093.jpg,0.867822141,0.353633911,0.442689083,0.549672514,0.219783004,0.159948444,7.164985799,0.14203125
p1s00094.jpg,0.457900774,0.144690669,0.546867213,1.705848725,0.1448301,0.223940376,7.577179362,0.111687826
p1s00095.jpg,1.069098981,0.336430146,0.419327972,0.848903233,0.1924196,0.21334441,7.313008528,0.130952148
p1s00096.jpg,1.224008812,0.244793024,0.547740362,1.455179728,0.160710326,0.258125892,7.35570252,0.111730143
p1s00097.jpg,1.137863338,0.212975585,0.573897186,1.616833066,0.12644267,0.219285748,7.400105567,0.104952799
p1s00098.jpg,0.826337587,0.199426276,0.40986332,1.237714284,0.146075683,0.147275726,7.144028331,0.103253581
p1s00099.jpg,0.851987745,0.379972837,0.416216414,0.682263466,0.2660653,0.145356572,6.931983169,0.129174805
p1s00100.jpg,0.934974559,0.229438307,0.459571015,0.735098837,0.181730098,0.188980962,7.133811781,0.123343099
p1s00101.jpg,-1.588324656,0.248663634,0.563008004,1.865069333,0.190556802,0.223380374,7.444668891,0.097011719
p1s00102.jpg,0.766881426,0.303490951,0.531864775,1.309830745,0.231265472,0.229054683,7.536827716,0.113640951
p1s00103.jpg,-0.900978939,0.209987264,0.56851034,1.823783833,0.182691214,0.2333079,7.575391138,0.115800781
p1s00104.jpg,0.854435361,0.259234712,0.620283573,1.600190983,0.219016839,0.225399601,7.510711172,0.115166016
p1s00105.jpg,2.217699405,0.273690304,0.598407744,2.235452084,0.21533866,0.254892047,7.568439769,0.111080729
p1s00106.jpg,0.838930593,0.283435718,0.609208231,1.085065045,0.212643104,0.247703615,7.823864987,0.116962891
p1s00107.jpg,-2.21198998,0.251729279,0.56860986,2.416319407,0.22883534,0.224522282,7.508186675,0.110094401
p1s00108.jpg,-0.683908484,0.246245003,0.672336563,2.033298736,0.244098628,0.193669217,7.565426912,0.115525716
p1s00109.jpg,0.91558919,0.1351084,0.496613524,1.380835045,0.127648931,0.210673183,7.428084233,0.116805013
p1s00110.jpg,0.751222576,0.255344193,0.420363358,1.192842796,0.202480814,0.165610306,7.313666194,0.130517578
p1s00111.jpg,-1.67426402,0.186407856,0.662536612,2.16469999,0.16532272,0.22510694,7.535483474,0.097836914
p1s00112.jpg,0.103129591,0.198852056,0.470084852,1.302975529,0.189032353,0.234482277,7.355362657,0.100195313
p1s00113.jpg,1.795206691,0.1997342,0.420425781,1.757717651,0.132023111,0.192750928,7.211894698,0.11137207
p1s00114.jpg,1.438307033,0.289056331,0.298841312,1.132667376,0.191125967,0.145288158,6.739137993,0.110013021
p1s00115.jpg,1.076328212,0.328397662,0.484652561,0.791098071,0.241134099,0.228176983,7.452418258,0.121839193
p1s00116.jpg,1.581376119,0.271803713,0.449138953,1.184938319,0.191581702,0.200318795,7.098694878,0.114169922
p1s00117.jpg,1.481651289,0.308940584,0.416723269,0.756997489,0.214560049,0.175013137,7.229329303,0.128805339
p1s00118.jpg,1.442021929,0.301944098,0.395259332,0.930993595,0.199429368,0.14704812,7.052799713,0.138878581
p1s00119.jpg,1.315398477,0.268252068,0.35629999,0.80473198,0.171358531,0.176445667,7.094020807,0.116886393
p1s00120.jpg,1.41311536,0.291277852,0.468867022,1.097908438,0.152631768,0.199481778,7.431612318,0.117809245
p1s00121.jpg,1.635229629,0.296488143,0.349791833,1.154528815,0.202151559,0.190733679,7.04677057,0.120828451
p1s00122.jpg,2.712835336,0.221216256,0.463568232,1.722231022,0.129814676,0.21420202,7.349842129,0.10293457
p1s00123.jpg,0.336986224,0.26109768,0.656186466,1.648515913,0.226879996,0.240326623,7.533040002,0.103582357
p1s00124.jpg,2.979150589,0.277377878,0.455146114,1.305836528,0.168221254,0.231242571,7.410253645,0.118028971
p1s00125.jpg,0.366766367,0.131641166,0.538961984,1.24952982,0.121309402,0.246489477,7.39460171,0.099882813
p1s00126.jpg,1.008585479,0.086831672,0.428928756,0.87159393,0.069626043,0.126337248,6.921793791,0.106604818
p1s00127.jpg,-2.867860851,0.173994245,0.492410003,0.999448069,0.10142662,0.175687448,7.220692687,0.083085938
p1s00128.jpg,1.194172012,0.152605786,0.511742443,1.687724578,0.125172646,0.207239459,7.559893938,0.105776367
p1s00129.jpg,0.462250977,0.113650164,0.578527791,1.440618204,0.10634817,0.240122457,7.624084177,0.096533203
p1s00130.jpg,0.909094401,0.155716963,0.589838503,2.573408197,0.180695126,0.238394118,7.518139754,0.08273112
p1s00131.jpg,0.736142688,0.144712988,0.563304164,1.561123084,0.149742629,0.201813155,7.27275308,0.091656901
p1s00132.jpg,0.812427389,0.192523705,0.552691942,1.275885916,0.189181803,0.207917973,7.460330099,0.098085938
p1s00133.jpg,-2.380907245,0.209877646,0.537476869,1.662411965,0.164312139,0.235722634,7.45619084,0.103557943
p1s00134.jpg,1.052274063,0.240381049,0.69983558,2.676589613,0.234150848,0.240525082,7.325220878,0.090616862
p1s00135.jpg,1.540827938,0.230266136,0.421015753,1.109282963,0.205689586,0.249841506,7.691940977,0.12860026
p1s00136.jpg,2.557328447,0.307323549,0.456034812,1.634228751,0.209092628,0.242956741,7.605391338,0.119467773
p1s00137.jpg,0.582549457,0.232706667,0.608172169,2.325549414,0.182039729,0.215093988,7.313275694,0.090359701
p1s00138.jpg,0.910526039,0.24815659,0.635951606,1.468024174,0.214954284,0.267421781,7.546262878,0.109322917
p1s00139.jpg,2.022835699,0.278608622,0.445634829,1.27113733,0.24294808,0.274267439,7.827869881,0.116245117
p1s00140.jpg,1.381677222,0.171451962,0.65047309,1.694396379,0.15254396,0.238047851,7.708621243,0.097539063
p1s00141.jpg,1.270233764,0.141871867,0.494859452,1.174431819,0.164077402,0.215790613,7.50419214,0.094638672
p1s00142.jpg,1.486951065,0.112481575,0.518631421,1.336014777,0.142131576,0.194945105,7.582943423,0.099313151
p1s00143.jpg,1.069356473,0.309809696,0.589215239,1.347336674,0.198018546,0.186477914,7.349004826,0.102657878
p1s00144.jpg,-2.120524906,0.170170783,0.587360294,1.709484506,0.121498958,0.277177856,7.564605827,0.091516927
p1s00145.jpg,1.8384976,0.218155332,0.386527778,1.458546744,0.202570144,0.184697702,7.396751844,0.1128125
p1s00146.jpg,1.653224016,0.172167306,0.626001877,2.193687858,0.13994184,0.249833996,7.64946872,0.09023763
p1s00147.jpg,0.655834698,0.250132142,0.50032007,0.755541672,0.211809646,0.172383239,7.145153769,0.123020833
p1s00148.jpg,1.034748006,0.134738517,0.515689977,1.288634931,0.143580901,0.207355297,7.640143665,0.115375977
p1s00149.jpg,1.310912011,0.328274888,0.402809538,0.958058892,0.205933115,0.167735522,7.19469074,0.132125651
p1s00150.jpg,1.084053071,0.244975396,0.400067759,0.695845222,0.19367904,0.13573494,7.022888377,0.136687826
p1s00151.jpg,1.776241655,0.149413512,0.609848103,1.870637504,0.172399585,0.217404497,7.367288084,0.106505534
p1s00152.jpg,1.039808153,0.268883997,0.405015561,0.552468534,0.168409047,0.129420552,6.998447645,0.133193359
p1s00153.jpg,0.814120546,0.255408379,0.514394697,1.165945772,0.206510889,0.211837078,7.39513087,0.114820964
p1s00154.jpg,1.136918048,0.305753334,0.42468436,0.993615562,0.204703207,0.15452961,7.217189191,0.130963542
p1s00155.jpg,2.265609533,0.1426636,0.384136221,1.379206729,0.116381597,0.129742063,7.024138721,0.123079427
p1s00156.jpg,1.434266953,0.181182285,0.413146497,1.143158963,0.141847631,0.138631156,7.018335904,0.117023112
p1s00157.jpg,-1.768172994,0.12067659,0.493337865,1.428040608,0.135534988,0.217967658,7.375331859,0.101764323
p1s00158.jpg,1.529456034,0.181567995,0.462357996,2.017262611,0.123119751,0.130070246,6.930549085,0.122633464
p1s00159.jpg,-2.545000909,0.108662852,0.422778952,1.243997823,0.111037218,0.157043615,7.269029207,0.108219401
p1s00160.jpg,1.372059557,0.247888656,0.455685662,1.853928812,0.172068781,0.122507629,6.957086362,0.11027832
p1s00161.jpg,0.459153213,0.262131939,0.477284186,0.767771217,0.189462769,0.19318232,7.354494952,0.09476888
p1s00162.jpg,-2.94105083,0.177879106,0.416976997,1.696624739,0.144089634,0.175705586,7.269042123,0.101839193
p1s00163.jpg,0.886643355,0.24147756,0.504303488,2.013791307,0.188874172,0.230707516,7.529927862,0.100924479
p1s00164.jpg,0.389396953,0.236510038,0.431619613,0.848008508,0.156252047,0.153995178,7.042371643,0.095942383
p1s00165.jpg,0.972332325,0.325839959,0.317315372,0.743549457,0.243373358,0.125908652,6.75704469,0.131370443
p1s00166.jpg,0.248203222,0.249976846,0.500142323,0.870912393,0.134816341,0.16468184,7.057154494,0.109318034
p1s00167.jpg,2.168303822,0.259297994,0.412107524,1.218872083,0.160477784,0.198284175,7.296779212,0.125597331
p1s00168.jpg,1.080002867,0.272947265,0.59063137,0.748318033,0.206946545,0.272127086,7.568289989,0.145494792
p1s00169.jpg,1.170978018,0.204749865,0.439975886,0.945171002,0.179083998,0.182336522,7.383502491,0.109733073
p1s00170.jpg,0.632026085,0.168571517,0.434243094,1.152681042,0.099711333,0.178313653,7.288966802,0.104723307
p1s00171.jpg,-1.156108241,0.176699506,0.552817772,1.910987213,0.106879671,0.253913204,7.360079566,0.102784831
p1s00172.jpg,0.497845722,0.333610377,0.583256625,1.799798315,0.180666077,0.205081433,7.439917137,0.114622396
p1s00173.jpg,-1.974359881,0.158639625,0.60313691,1.718717138,0.124997328,0.245870645,7.242902454,0.085089518
p1s00174.jpg,0.801011894,0.321784188,0.562443168,1.137242531,0.182617794,0.205883809,7.467495459,0.096328125
p1s00175.jpg,-2.215905788,0.153618361,0.598219056,2.02075113,0.122512392,0.250581725,7.26678551,0.082845052
p1s00176.jpg,0.568913657,0.256447239,0.49690168,1.341811704,0.190205853,0.238855202,7.592793525,0.10663737
p1s00177.jpg,0.32019816,0.18772883,0.494089754,0.886158229,0.144829195,0.185192679,7.118107583,0.118955078
p1s00178.jpg,0.625562064,0.247622812,0.544268344,0.661345886,0.12601351,0.168467491,7.281589256,0.102138672
p1s00179.jpg,0.408392539,0.218267619,0.423968954,0.811367239,0.161533217,0.129374157,6.886962317,0.120639648
p1s00180.jpg,0.529694917,0.244465189,0.427597273,0.805363355,0.176109149,0.179170165,7.284030216,0.115800781
p1s00181.jpg,0.911617581,0.203247109,0.530957121,1.163680033,0.183282446,0.215053408,7.306380338,0.11090332
p1s00182.jpg,0.579952332,0.160519327,0.513485881,0.707151427,0.124330342,0.167304243,7.064643118,0.101155599
p1s00183.jpg,0.900077952,0.176872267,0.567830372,1.175375785,0.171208092,0.22346425,7.397415773,0.105735677
p1s00184.jpg,0.720880321,0.127073313,0.547880898,1.058033279,0.091244956,0.189729817,7.370465304,0.090467122
p1s00185.jpg,2.716222194,0.353086388,0.777689683,2.110795616,0.251144664,0.176194595,7.321608332,0.089366862
p1s00186.jpg,2.225723775,0.29756234,0.304203214,1.064549019,0.16431188,0.132430977,6.775861092,0.131337891
p1s00187.jpg,2.843580974,0.367550463,0.783971597,1.502903614,0.229135416,0.232069795,7.528930909,0.085926107
